"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"53005","Benton County, WA",".",".",".",".",".",".",".",".",".",".",".","332","22","."
"53009","Clallam County, WA","0.6","0.2",".",".","0.06","0.051",".",".",".",".",".",".",".","."
"53011","Clark County, WA",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"53033","King County, WA","2.2","1.4","65","24","0.09","0.074",".",".",".","26","9.8","34","11","0"
"53035","Kitsap County, WA",".",".",".",".",".",".",".",".",".","14","4.9",".",".","."
"53053","Pierce County, WA",".",".",".",".","0.08","0.062",".",".",".","45","9.2",".",".","."
"53057","Skagit County, WA",".",".","22","5","0.06","0.05",".",".",".","14","6.7",".",".","."
"53061","Snohomish County, WA",".",".",".",".",".",".",".",".",".","36","8.2",".",".","."
"53063","Spokane County, WA","4.1","2.9",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"53067","Thurston County, WA",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"53073","Whatcom County, WA",".",".",".",".","0.06","0.048",".",".",".",".",".",".",".","."
"54003","Berkeley County, WV",".",".",".",".","0.08","0.066",".",".",".","29","10.9",".",".","."
"54009","Brooke County, WV","0.9","0.7",".",".",".",".","49","24","3","24","10.2","40","20","."
"54011","Cabell County, WV",".",".",".",".","0.08","0.066","15","5","1","27","10.9",".",".","0.01"
"54021","Gilmer County, WV",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"54025","Greenbrier County, WV",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"54029","Hancock County, WV","1.1","0.7",".",".","0.08","0.069","39","10","3","22","9.7","40","13","."
"54033","Harrison County, WV",".",".",".",".",".",".",".",".",".","20","8.9",".",".","."
"54039","Kanawha County, WV",".",".",".",".","0.08","0.067","34","10","1","20","9","34","11","."
"54049","Marion County, WV",".",".",".",".",".",".",".",".",".","19","9.5",".",".","."
"54051","Marshall County, WV",".",".",".",".",".",".","38","12","2","24","10.6",".",".","."
"54061","Monongalia County, WV",".",".",".",".","0.08","0.069","16","7","1","20","8.2",".",".","."
"54069","Ohio County, WV",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"54093","Tucker County, WV",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"54107","Wood County, WV",".",".",".",".","0.09","0.071","28","10","2","25","9.3",".",".","."
"55003","Ashland County, WI",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"55009","Brown County, WI",".",".",".",".","0.07","0.065","69","10","1","22","8",".",".","."
"55021","Columbia County, WI",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"55025","Dane County, WI",".",".",".",".","0.07","0.064","3","1","0","23","8.6","34","16","."
"55027","Dodge County, WI","0.7","0.4",".",".","0.07","0.066","4","1","0",".",".","24","11","."
"55029","Door County, WI",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"55035","Eau Claire County, WI",".",".",".",".","0.07","0.059",".",".",".","17","6.9",".",".","."
"55039","Fond du Lac County, WI",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"55041","Forest County, WI",".",".",".",".","0.07","0.063","4","2","0",".",".",".",".","."
"55043","Grant County, WI",".",".",".",".",".",".",".",".",".","22","7.9",".",".","."
"55055","Jefferson County, WI",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"55059","Kenosha County, WI",".",".",".",".","0.09","0.075",".",".",".","23","8.2",".",".","."
"55061","Kewaunee County, WI",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"55063","La Crosse County, WI",".",".",".",".","0.07","0.061",".",".",".","21","7.6",".",".","."
"55071","Manitowoc County, WI",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"55073","Marathon County, WI",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"55079","Milwaukee County, WI","1.1","0.7","46","15","0.08","0.068","13","4","1","28","9.6","44","14","."
"55085","Oneida County, WI",".",".",".",".",".",".","156","86","6",".",".",".",".","."
"55087","Outagamie County, WI",".",".",".",".","0.07","0.066",".",".",".","20","7.4",".",".","."
"55089","Ozaukee County, WI",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"55101","Racine County, WI",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"55105","Rock County, WI",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"55111","Sauk County, WI",".",".",".",".","0.07","0.063",".",".",".","18","7.2","42","10","."
"55117","Sheboygan County, WI",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","0.05"
"55119","Taylor County, WI",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"55125","Vilas County, WI",".",".",".",".","0.07","0.06",".",".",".","17","5.1",".",".","."
"55127","Walworth County, WI",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"55133","Waukesha County, WI",".",".",".",".","0.08","0.066",".",".",".","24","9.1",".",".","."
"56001","Albany County, WY",".",".",".",".","0.07","0.064",".",".",".","18","4.3","100","23","."
"56003","Big Horn County, WY",".",".",".",".","0.06","0.059",".",".",".",".",".",".",".","."
"56005","Campbell County, WY",".",".","41","7","0.07","0.062","16","5","1","21","5","130","31","."
"56007","Carbon County, WY",".",".","36","7","0.07","0.061","38","14","6","11","2.2","55","10","."
"56009","Converse County, WY",".",".","34","4","0.07","0.06",".",".",".",".",".","266","31","."
"56013","Fremont County, WY",".","0","5","1","0.07","0.063",".",".",".","20","6.9","46","15","."
"56021","Laramie County, WY","0.4","0.5","38","4","0.07","0.063","19","3","0","27","4.7","48","12","."
"56023","Lincoln County, WY",".",".",".",".",".",".",".",".",".",".",".","115","18","."
"56025","Natrona County, WY",".",".","42","5","0.07","0.06","21","9","1","31","5.1","49","16","."
"56029","Park County, WY",".",".",".",".",".",".",".",".",".","26","4.4","40","12","."
"56031","Platte County, WY",".",".",".",".",".",".",".",".",".",".",".","98","22","."
"56033","Sheridan County, WY",".",".",".",".","0.07","0.06",".",".",".","36","7.5","73","17","."
"56035","Sublette County, WY",".",".","20","1","0.07","0.065",".",".",".","14","5","36","6","."
"56037","Sweetwater County, WY",".",".","35","3","0.08","0.071","31","8","3","19","4.8","119","22","."
"56039","Teton County, WY","0.7","0.4",".",".","0.07","0.062",".",".",".","15","4.8","63","15","."
"56041","Uinta County, WY",".",".","12","2","0.08","0.066",".",".",".",".",".","55","9","."
"56045","Weston County, WY",".",".",".",".","0.07","0.061","4","2","1",".",".",".",".","."
"72021","Bayamon Municipio, PR",".","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"72033","Catano Municipio, PR",".",".",".",".","0.07","0.029",".",".",".",".",".","134","27","."
"72053","Fajardo Municipio, PR",".",".",".",".",".",".",".",".",".",".",".","63","27","."
"72059","Guayanilla Municipio, PR",".",".",".",".",".",".",".",".",".","15","5.7",".",".","."
"72061","Guaynabo Municipio, PR",".","2.5",".",".",".",".",".",".",".","16","6.8",".",".","."
"72077","Juncos Municipio, PR",".",".",".",".","0.07","0.038","6","4","2",".",".",".",".","."
"72113","Ponce Municipio, PR","9.2","1.8",".",".",".",".",".",".",".","16","6","84","29","."
"72123","Salinas Municipio, PR",".",".",".",".",".",".","44","8","0",".",".",".",".","."
"72127","San Juan Municipio, PR","5.1","2.1",".",".",".",".",".",".",".",".",".",".",".","."
